key	a_010101	a_010000	a_020000	a_030000	a_050000	a_060000	a_110000	a_120000	a_180000
fee18	690	255	0	0	288	0	39	0	142
fee18	525	55	265	0	0	5	29	408	32
fee18	570	157	0	0	295	0	0	203	70
fee18	600	20	92	30	0	0	209	100	76
fee18	404	10	159	0	625	0	87	55	100
fee18	435	50	15	0	30	0	95	724	91
fee18	420	115	57	10	37	0	10	580	81
fee18	875	0	0	0	0	0	40	440	85
fee18	810	30	95	0	0	0	160	300	45
fee18	660	0	81	0	255	0	35	399	10
fee18	825	100	0	0	135	120	85	44	101
fee18	316	176	110	93	0	0	44	321	93
fee18	315	65	10	6	120	0	175	176	207
fee18	300	55	0	0	295	0	42	588	70
fee18	660	18	0	15	125	0	0	571	51
fee18	620	20	3	78	0	0	57	545	107
fee18	690	185	33	40	90	27	0	131	124
fee18	1310	0	0	0	0	0	0	43	80
fee18	697	112	229	0	0	0	111	211	80
fee18	570	11	237	13	61	90	10	185	132
fee18	691	124	38	0	0	0	0	220	136
fee18	620	0	2	3	60	0	105	470	12
fee18	615	85	0	0	0	155	10	331	19
fee18	630	20	150	0	0	0	0	185	59
fee18	675	20	82	25	330	0	0	203	50
fee18	560	30	0	0	0	0	0	375	147
fee18	580	133	7	0	0	0	32	325	111
fee18	664	105	121	1	0	115	118	269	8
fee18	390	50	120	0	471	0	215	120	49
fee18	660	118	82	0	0	96	55	388	41
fee18	810	0	165	0	0	0	83	360	12
fee18	690	120	0	115	0	0	60	1	212
fee18	555	60	0	0	285	210	85	195	50
fee18	887	30	30	40	0	0	160	88	101
fee18	660	87	44	0	120	98	55	257	119
fee18	645	5	170	0	120	0	77	403	20
fee18	701	10	0	0	0	270	150	294	15
fee18	550	45	25	0	250	0	209	215	72
fee18	600	60	0	0	180	0	115	180	75
fee18	360	0	65	0	306	0	115	215	87
fee18	345	60	162	78	0	305	125	226	50
fee18	450	20	5	0	480	150	147	105	83
fee18	255	123	87	0	590	0	5	347	33
fee18	380	45	134	0	45	150	26	309	69
fee18	915	87	65	0	15	0	135	178	45
fee18	717	21	0	0	529	0	0	113	60
fee18	390	27	0	2	460	0	118	267	31
fee18	855	35	0	0	65	0	10	206	126
fee18	435	70	104	15	0	0	25	501	60
fee18	740	10	0	0	90	0	63	262	104
fee18	360	30	0	20	485	230	38	110	37
fee18	710	0	37	20	258	0	0	90	75
fee18	515	40	0	50	425	0	5	230	46
fee18	395	127	40	0	135	0	93	223	147
fee18	420	188	165	4	0	8	81	255	80
fee18	810	75	35	0	0	0	100	365	55
fee18	240	0	15	20	673	70	150	170	102
fee18	180	96	30	10	270	0	137	462	91
fee18	420	100	0	45	250	0	112	379	100
fee18	187	30	0	20	635	0	157	333	63
fee18	810	20	105	0	0	0	75	185	115
fee18	604	210	80	35	0	0	116	180	70
fee18	1310	0	0	0	35	0	10	0	46
fee18	750	175	0	15	0	15	5	69	135
fee18	495	75	16	23	0	0	160	290	91
fee18	585	5	35	0	0	215	0	575	25
fee18	660	10	125	5	75	0	0	195	55
fee18	335	20	0	105	0	0	60	90	159
fee18	357	56	25	15	395	51	15	303	205
fee18	540	125	0	20	405	0	60	35	122
fee25	735	75	0	0	10	0	0	575	45
fee25	570	70	135	115	57	0	110	130	84
fee25	635	25	50	95	0	0	86	115	119
fee25	435	38	214	7	30	0	82	100	196
fee25	335	15	242	48	90	0	137	93	116
fee25	480	20	215	105	382	0	0	208	30
fee25	728	35	60	21	10	0	45	375	124
fee25	380	150	191	10	120	0	0	374	85
fee25	680	40	60	0	490	0	55	115	0
fee25	603	10	0	25	406	0	120	245	11
fee25	770	0	24	0	180	0	0	355	66
fee25	660	40	10	175	0	0	0	15	119
fee25	525	34	53	0	0	0	65	722	41
fee25	660	155	185	0	0	0	100	255	55
fee25	402	0	10	0	338	94	80	220	201
fee25	240	0	80	12	400	0	155	445	78
fee25	570	0	295	180	0	0	0	30	51
fee25	705	0	70	15	345	0	90	170	43
fee25	510	0	155	0	0	0	106	510	38
fee25	720	0	120	68	90	0	50	255	47
fee25	605	0	557	0	0	0	29	249	0
fee25	540	30	390	45	0	0	0	350	20
fee25	660	150	137	85	0	0	120	253	35
fee25	635	52	240	0	0	0	170	278	29
fee25	690	30	90	0	285	0	10	129	53
fee25	425	18	195	185	0	0	70	165	129
fee25	539	61	297	41	100	0	110	55	170
fee25	627	28	263	200	0	0	66	111	130
fee25	570	0	45	0	330	0	15	410	7
fee25	1020	0	50	224	0	0	1	85	30
fee25	810	0	25	0	540	0	0	65	0
fee25	690	96	135	0	35	0	13	199	30
fee25	420	30	35	35	245	0	0	372	158
fee25	385	0	4	30	290	0	217	304	175
fee25	765	125	147	28	95	0	0	129	28
fee25	450	87	55	0	290	0	127	273	67
fee25	570	0	36	267	0	0	5	328	46
fee25	540	120	225	120	0	0	30	355	45
fee25	750	85	125	5	160	0	0	220	55
fee25	360	90	314	145	0	0	50	61	160
fee25	270	105	474	0	0	0	95	255	183
fee25	675	0	36	0	0	0	40	533	93
fee25	670	95	52	0	240	0	272	90	21
fee25	550	4	133	105	0	0	169	221	133
fee25	665	42	210	88	0	0	20	180	132
fee25	442	85	100	18	0	0	120	467	75
fee25	690	20	95	0	0	0	155	83	99
fee25	410	25	290	55	143	0	100	222	106
fee25	660	10	150	0	0	0	0	433	145
fee25	582	183	0	0	0	0	90	30	15
fee25	550	24	354	115	0	0	97	155	65
fee25	330	75	10	10	325	0	0	390	144
fee25	520	15	200	10	0	0	80	167	167
fee25	477	70	179	60	0	0	0	165	58
fee25	570	0	15	0	105	180	130	0	120
fee25	570	75	10	0	60	0	0	525	96
fee25	660	93	65	40	325	0	0	82	95
fee25	530	0	68	22	30	135	64	120	249
fee25	465	0	15	90	190	0	165	71	68
fee25	510	40	90	180	0	0	16	422	95
fee25	390	105	207	51	130	0	132	214	159
fee25	570	59	99	56	260	191	60	0	20
fee25	1090	0	0	26	0	0	0	158	51
fee25	650	40	120	20	0	0	45	468	72
fee25	510	0	25	120	45	335	83	165	152
fee25	660	90	115	25	0	0	45	360	67
fee25	600	0	180	0	0	0	105	255	67
fee25	420	30	235	138	0	0	114	466	37
fee25	588	10	230	0	5	0	60	340	202
fee25	565	5	445	9	120	0	0	247	49
fee25	485	95	126	20	70	0	122	266	131
fee25	610	40	98	0	0	0	115	449	93
fee25	466	99	0	0	385	0	45	400	0
fee25	840	15	77	45	0	0	60	195	40
fee25	420	20	105	110	140	0	60	435	30
fee25	300	0	0	0	600	0	0	490	50
fee25	620	40	120	110	380	0	48	30	77
fee25	615	0	197	50	293	0	77	71	112
fee25	702	0	175	0	50	0	180	123	65
fee25	420	35	30	145	0	0	96	180	246
fee25	360	60	0	0	205	0	80	570	12
fee25	525	157	115	51	0	0	13	519	60
fee25	435	20	81	0	400	0	6	165	144
fee25	845	3	25	0	0	0	0	385	102
fee25	540	12	102	15	0	0	77	415	103
fee25	632	28	360	250	0	0	45	40	65
fee25	738	47	57	10	53	0	0	130	116
fee25	708	185	120	45	0	0	0	92	160
fee25	390	30	215	30	320	0	15	332	108
fee25	360	85	102	56	0	0	190	323	169
fee25	630	75	86	5	165	0	15	343	121
fee25	1020	160	41	0	15	0	55	70	58
fee25	360	20	0	0	310	300	50	370	30
fee25	660	125	157	50	0	0	48	315	10
fee25	660	109	100	135	0	0	49	270	117
fee25	580	95	84	30	60	0	5	253	221
fee25	495	203	107	45	0	0	40	270	62
fee25	600	0	100	0	0	0	205	181	64
fee25	735	10	27	93	270	0	228	60	17
fee25	630	165	146	110	0	0	124	260	5
fee45	525	72	105	0	240	0	19	89	129
fee45	570	47	261	3	95	0	35	334	50
fee45	595	87	261	0	0	0	0	430	48
fee45	580	25	0	0	60	0	0	509	114
fee45	690	63	216	4	205	0	0	80	72
fee45	450	60	121	0	345	0	14	435	15
fee45	480	0	115	0	0	0	54	597	117
fee45	493	75	410	90	102	0	65	120	33
fee45	590	70	371	0	200	0	48	123	15
fee45	710	10	73	0	0	0	42	580	25
fee45	203	35	82	0	511	0	160	376	73
fee45	390	0	30	0	210	0	60	635	115
fee45	775	27	90	0	255	0	45	248	0
fee45	335	125	273	85	0	0	22	253	130
fee45	600	0	213	0	125	0	62	379	60
fee45	540	0	347	212	0	0	66	125	108
fee45	424	52	168	14	0	0	144	290	192
fee45	586	0	228	14	0	0	101	383	25
fee45	630	60	269	0	30	0	120	111	81
fee45	714	0	226	0	0	0	0	390	80
fee45	420	45	345	0	240	0	190	120	79
fee45	717	170	73	0	0	0	0	267	124
fee45	540	110	360	73	0	0	90	107	72
fee45	812	13	106	0	0	80	21	125	40
fee45	490	120	164	0	85	0	159	200	57
fee45	525	60	278	0	0	0	185	260	32
fee45	570	10	89	0	0	0	0	454	163
fee45	499	5	180	0	35	0	9	365	182
fee45	425	20	228	0	0	0	100	288	317
fee45	372	63	94	25	0	0	155	521	150
fee45	710	40	87	0	0	22	191	188	11
fee45	420	124	162	0	355	0	33	170	14
fee45	673	0	480	0	102	0	0	185	0
fee45	690	50	233	0	0	0	118	258	30
fee45	570	110	487	0	6	0	57	180	30
fee45	570	80	50	0	330	0	70	340	0
fee45	495	134	5	20	60	0	30	274	143
fee45	391	55	23	36	90	210	65	235	88
fee45	480	0	540	28	0	0	32	230	25
fee45	375	224	81	21	0	0	112	124	78
fee45	465	95	35	0	460	0	230	130	25
fee45	555	10	150	0	0	0	65	627	13
fee45	730	79	219	0	0	45	0	245	47
fee45	590	16	270	0	0	0	70	427	22
fee45	360	0	25	0	210	0	11	710	124
fee45	370	50	398	100	122	0	90	110	138
fee45	585	10	80	20	0	0	180	463	66
fee45	245	171	151	0	147	0	124	240	163
fee45	660	20	70	0	170	0	3	292	165
fee45	483	90	65	0	0	0	80	353	205
fee45	560	75	160	30	165	0	220	170	10
fee45	535	81	185	45	25	0	130	115	34
fee45	353	47	278	0	140	0	25	277	178
fee45	755	55	269	0	105	0	142	15	81
fee45	630	5	98	0	560	0	44	75	28
fee45	480	95	64	0	0	0	120	452	114
fee45	520	50	58	0	0	0	70	365	27
fee45	732	17	59	6	0	0	25	17	160
fee45	605	85	52	0	389	0	110	185	12
fee45	630	0	285	0	0	0	25	403	42
fee45	795	30	0	30	135	0	0	296	94
fee45	480	104	390	0	0	0	179	110	67
fee45	675	35	58	0	60	0	0	415	67
fee45	530	0	247	0	185	0	40	70	147
fee45	280	59	163	83	0	0	0	802	53
fee45	570	0	374	0	75	0	10	310	6
fee45	670	110	75	0	95	0	5	140	107
fee45	625	140	66	20	0	0	45	425	44
fee45	495	0	140	0	0	0	15	371	102
fee45	640	108	25	0	0	0	0	321	82
fee45	495	211	0	0	0	0	45	259	38
fee45	465	64	0	50	201	0	25	191	51
fee45	570	0	100	0	0	0	190	390	190
fee45	640	50	220	253	0	0	31	106	105
fee45	570	55	316	20	0	0	93	260	24
fee45	420	87	338	10	0	0	43	454	38
fee45	540	140	190	40	340	0	0	170	0
fee45	555	35	70	12	0	0	0	295	133
fee45	645	108	441	0	0	0	10	25	47
fee45	555	125	314	0	0	0	30	331	80
fee45	575	5	230	0	0	0	50	506	9
fee45	345	0	322	0	330	0	50	230	142
fee45	658	55	253	0	0	0	0	150	103
fee45	975	25	12	1	0	0	5	3	49
fee45	615	25	165	0	60	0	16	329	23
fee45	405	60	79	120	265	0	96	0	78
fee45	315	85	255	40	0	0	225	375	136
fee45	475	175	575	43	0	0	0	123	34
fee45	390	0	300	0	260	0	0	268	97
fee45	160	112	49	1	150	0	31	577	85
fee45	541	60	185	0	0	0	60	239	92
fee45	600	0	183	0	30	0	138	127	86
fee45	604	41	142	0	350	0	144	67	66
fee45	390	60	68	50	0	210	0	120	254
fee45	720	13	317	81	0	0	20	135	106
fee45	615	118	492	18	0	0	0	67	43
fee45	750	79	328	0	105	0	0	0	121
fee45	830	36	225	0	185	0	61	65	38
fee45	690	93	61	0	110	0	24	424	38
fee45	540	60	33	0	0	0	344	71	196
fee65	540	130	145	10	0	0	52	333	63
fee65	390	94	169	0	0	120	188	267	27
fee65	670	37	45	0	0	0	143	400	45
fee65	552	22	392	0	0	0	95	216	28
fee65	420	166	93	0	0	0	145	334	97
fee65	565	25	139	0	45	0	65	463	15
fee65	295	20	310	0	370	0	10	270	91
fee65	280	125	0	0	443	0	0	496	48
fee65	459	34	138	0	385	0	135	231	28
fee65	495	135	132	0	245	0	85	250	13
fee65	640	85	136	0	0	0	109	220	76
fee65	470	130	150	0	0	0	110	280	30
fee65	480	163	80	0	355	0	0	126	85
fee65	525	0	248	0	90	0	90	367	65
fee65	496	90	0	0	0	0	15	359	100
fee65	919	0	144	15	0	0	77	255	30
fee65	600	30	185	0	0	0	85	475	8
fee65	540	0	92	0	0	0	235	493	60
fee65	720	15	15	0	0	0	0	645	5
fee65	555	0	194	0	542	0	76	38	35
fee65	570	0	235	0	251	0	105	263	11
fee65	460	245	225	0	0	0	0	383	55
fee65	535	35	338	0	30	0	159	286	54
fee65	614	6	0	10	0	0	40	460	98
fee65	496	0	115	2	266	0	91	223	44
fee65	500	12	141	15	45	0	48	458	103
fee65	434	0	156	0	15	0	154	624	20
fee65	660	0	218	0	0	0	101	190	39
fee65	450	135	257	0	135	0	5	308	119
fee65	555	0	352	0	45	0	230	238	20
fee65	360	30	216	0	0	0	93	333	47
fee65	585	0	250	0	0	0	30	329	36
fee65	505	110	100	25	384	0	15	150	85
fee65	420	15	176	0	60	0	138	412	95
fee65	735	0	314	0	0	0	86	230	45
fee65	555	79	181	0	130	0	5	470	20
fee65	739	0	180	15	80	0	66	135	90
fee65	637	127	183	0	150	0	51	145	54
fee65	360	30	181	25	0	0	120	338	78
fee65	880	25	40	0	0	0	55	289	67
fee65	180	75	190	0	0	0	140	770	55
fee65	180	36	170	0	635	0	60	239	57
fee65	510	0	192	0	0	0	64	543	28
fee65	450	60	20	0	340	0	0	420	45
fee65	585	69	218	105	0	0	21	167	35
fee65	570	32	115	0	50	0	28	540	42
fee65	510	0	117	0	0	0	140	409	87
fee65	515	0	200	0	0	0	135	470	45
fee65	494	10	105	0	280	0	116	295	79
fee65	720	1	133	0	0	0	30	500	0
fee65	465	74	155	0	380	0	60	271	35
fee65	510	270	148	0	0	0	15	329	98
fee65	660	100	96	0	0	0	19	405	40
fee65	887	0	28	0	0	0	158	95	77
fee65	705	17	189	0	35	0	78	326	50
fee65	327	151	439	0	0	0	53	425	5
fee65	520	195	56	0	0	0	65	265	42
fee65	210	0	69	0	192	0	125	343	236
fee65	450	118	363	0	0	0	110	378	21
fee65	349	166	0	0	84	0	209	100	88
fee65	640	112	79	0	75	0	32	435	37
fee65	496	95	164	0	0	0	0	675	10
fee65	300	45	260	0	395	0	100	60	15
fee65	480	137	99	0	0	0	20	404	106
fee65	210	106	212	0	15	0	26	746	65
fee65	360	97	18	0	339	0	110	445	21
fee65	535	0	88	30	210	0	93	220	121
fee65	600	0	195	0	0	0	38	315	65
fee65	120	0	285	0	375	0	168	220	31
fee65	415	128	73	0	410	0	30	264	79
fee65	600	47	143	0	230	0	90	86	136
fee65	480	35	270	0	102	0	95	220	27
fee65	645	50	30	105	1	0	90	290	79
fee65	440	45	336	30	0	0	0	449	60
fee65	604	30	145	0	0	0	42	531	0
fee65	480	56	287	0	155	0	26	371	27
fee65	630	96	175	0	0	0	29	387	48
fee65	445	40	220	0	0	0	37	370	5
fee65	439	69	100	5	0	0	195	484	65
fee65	771	10	156	0	0	0	50	304	94
fee65	580	75	256	0	0	0	10	365	99
fee65	895	0	129	0	0	0	0	118	60
fee65	600	15	44	0	0	0	60	601	0
fee65	510	2	150	0	0	0	154	344	10
fee65	360	240	30	0	0	0	20	565	124
fee65	150	0	192	0	500	200	13	219	85
fee65	420	80	45	0	35	0	13	300	106
fee65	481	30	118	0	100	0	124	378	57
fee65	540	33	295	0	0	0	120	422	30
fee65	630	110	140	0	0	0	95	420	30
fee65	570	0	95	0	235	0	15	215	43
fee65	540	160	104	0	0	0	94	492	0
fee65	660	0	70	0	145	0	76	469	20
fee65	445	25	50	0	0	0	90	640	50
fee65	316	209	126	0	100	0	30	369	70
fee65	630	17	232	0	0	0	210	115	110
fee65	600	163	152	0	0	0	74	301	122
fee65	590	204	290	0	0	0	0	341	0
fee65	570	80	225	0	0	0	160	65	139
fee65	420	80	360	0	0	0	45	500	5
fen18	555	65	0	84	0	515	47	65	109
fen18	760	8	195	148	0	0	152	121	6
fen18	570	30	118	0	0	0	69	340	115
fen18	720	48	174	12	0	0	45	302	84
fen18	463	0	150	0	0	450	90	247	40
fen18	685	135	0	0	0	10	35	370	130
fen18	510	0	70	50	0	0	100	589	1
fen18	765	0	30	10	0	0	260	160	85
fen18	609	31	63	0	0	255	30	364	38
fen18	765	0	0	0	0	0	40	487	58
fen18	450	10	106	0	0	35	164	495	110
fen18	400	0	260	165	0	0	90	325	130
fen18	625	207	23	7	0	0	124	290	104
fen18	390	0	427	10	0	0	200	280	13
fen18	295	0	266	10	0	0	94	584	91
fen18	1030	115	0	0	0	35	5	180	40
fen18	1440	0	0	0	0	0	0	0	0
fen18	710	70	165	55	0	0	120	280	40
fen18	620	0	272	127	0	0	199	93	109
fen18	580	130	205	10	0	195	20	205	69
fen18	670	0	295	115	0	255	30	65	10
fen18	945	65	139	0	0	0	28	263	0
fen18	770	40	120	55	0	135	0	160	100
fen18	330	117	105	0	0	0	122	283	416
fen18	395	25	140	20	0	0	65	725	70
fen18	729	231	251	10	0	0	96	75	48
fen18	445	180	45	80	0	35	150	420	65
fen18	685	68	125	0	0	0	78	372	107
fen18	805	62	240	95	0	0	125	38	75
fen18	525	60	195	0	0	0	89	295	191
fen18	575	50	95	141	0	90	186	159	57
fen18	580	35	103	121	0	0	165	251	144
fen18	420	60	0	255	0	0	83	540	57
fen18	870	0	0	0	0	90	90	390	0
fen18	493	85	135	0	0	35	185	267	169
fen18	760	0	333	20	0	0	30	220	57
fen18	525	30	62	60	0	0	60	383	260
fen18	835	40	78	20	0	0	175	120	52
fen18	600	54	38	60	0	0	115	269	127
fen18	760	45	40	75	0	20	65	280	35
fen18	445	28	40	140	0	120	65	475	75
fen18	495	30	305	65	0	0	145	300	50
fen18	270	30	250	10	0	195	0	365	255
fen18	835	35	30	45	0	0	220	180	20
fen18	640	25	0	10	0	0	265	500	0
fen18	690	31	65	0	0	0	70	258	196
fen18	330	109	115	10	0	0	75	425	355
fen18	640	85	160	0	0	390	75	89	1
fen18	920	135	20	65	0	180	0	0	55
fen18	615	140	78	75	0	0	45	377	105
fen18	660	50	30	115	0	30	135	195	153
fen18	639	171	190	55	0	0	115	130	55
fen18	510	49	265	120	0	0	215	190	31
fen18	535	53	103	5	0	0	30	623	6
fen18	815	105	148	45	0	0	25	292	10
fen18	855	20	20	0	0	120	105	255	65
fen18	530	80	45	20	0	35	155	440	46
fen18	420	30	140	135	0	0	150	417	118
fen18	585	60	45	94	0	295	212	80	69
fen18	479	121	130	20	0	0	130	190	210
fen18	570	72	30	40	0	35	0	260	98
fen18	639	46	0	449	0	0	0	225	41
fen18	750	0	110	104	0	0	111	280	5
fen18	540	2	65	91	0	130	5	501	106
fen18	600	125	0	15	0	0	34	330	209
fen18	660	30	180	68	0	0	232	180	40
fen18	510	105	215	100	0	0	135	245	45
fen18	630	215	0	10	0	0	60	282	188
fen18	325	80	105	110	0	35	45	360	290
fen18	660	185	45	0	0	0	120	330	65
fen18	780	135	238	20	0	40	45	45	68
fen18	700	0	10	0	0	0	30	262	143
fen18	575	45	10	45	0	570	75	90	10
fen18	485	38	37	225	0	0	92	385	100
fen18	460	15	70	50	0	0	55	780	10
fen18	665	10	0	50	0	0	95	500	110
fen18	495	60	240	45	0	0	0	520	10
fen18	620	0	55	30	0	0	61	525	59
fen18	380	90	175	20	0	0	160	585	30
fen18	690	85	90	0	0	0	55	290	100
fen18	310	0	115	0	0	450	75	440	11
fen18	570	60	30	210	0	0	25	510	5
fen18	350	35	372	10	0	0	82	25	266
fen18	455	69	195	58	0	0	130	225	283
fen18	620	60	202	250	0	0	95	183	30
fen18	1170	30	0	5	0	0	0	35	10
fen18	690	60	0	55	0	0	165	450	20
fen18	525	0	70	25	0	0	177	439	134
fen18	685	0	70	0	0	0	140	420	35
fen18	675	55	0	160	0	445	55	50	0
fen18	780	0	110	0	0	0	45	190	145
fen18	580	30	105	0	0	135	0	500	35
fen18	555	43	105	7	0	0	40	350	122
fen18	420	172	20	5	0	0	25	423	220
fen18	568	30	151	175	0	0	195	176	140
fen18	660	100	340	0	0	0	100	195	15
fen18	790	0	10	0	0	0	88	290	92
fen18	660	41	14	0	0	0	55	385	150
fen18	1350	0	0	55	0	0	0	35	0
fen18	660	105	244	0	0	0	0	95	106
fen25	315	5	140	170	0	0	20	645	145
fen25	660	0	283	85	0	0	120	237	55
fen25	480	5	107	428	0	85	140	25	83
fen25	790	20	65	92	0	0	218	135	0
fen25	525	0	215	60	0	0	0	450	60
fen25	520	110	285	206	0	0	51	123	85
fen25	685	0	282	168	0	0	45	260	0
fen25	630	35	375	90	0	0	0	230	15
fen25	465	85	135	91	0	0	150	390	94
fen25	420	12	36	444	0	0	0	285	18
fen25	507	15	135	105	0	0	15	451	122
fen25	750	0	0	115	0	0	0	470	5
fen25	840	0	165	131	0	0	40	210	37
fen25	677	13	85	51	0	0	35	180	130
fen25	350	175	252	189	0	0	13	322	64
fen25	390	11	94	193	0	0	90	484	97
fen25	675	66	42	142	0	0	177	276	10
fen25	540	0	113	0	0	0	35	587	52
fen25	420	39	52	98	0	0	55	431	52
fen25	520	190	0	140	0	0	15	435	140
fen25	422	100	155	205	0	0	40	478	40
fen25	525	0	163	173	0	0	75	240	106
fen25	285	30	30	154	0	0	89	385	77
fen25	890	210	190	70	0	0	20	60	0
fen25	600	54	28	55	0	0	0	334	95
fen25	360	25	157	170	0	0	70	533	15
fen25	690	26	68	29	0	0	220	370	37
fen25	530	99	53	40	0	0	147	466	95
fen25	360	135	110	300	0	0	70	185	140
fen25	675	105	18	15	0	0	0	430	35
fen25	540	9	308	155	0	0	0	250	37
fen25	495	173	87	20	0	0	40	603	15
fen25	536	30	225	0	0	0	30	485	60
fen25	615	0	175	160	0	0	10	257	48
fen25	540	135	97	55	0	0	70	531	12
fen25	615	39	114	342	0	0	0	300	1
fen25	507	258	159	145	0	60	109	192	10
fen25	479	106	234	255	0	0	0	357	9
fen25	610	5	65	55	0	0	65	270	200
fen25	848	47	165	10	0	0	0	225	42
fen25	597	60	79	92	0	0	14	475	88
fen25	450	40	105	434	0	0	20	75	157
fen25	660	0	79	25	0	0	85	536	55
fen25	600	30	0	180	0	0	15	245	190
fen25	630	0	80	130	0	0	75	525	0
fen25	960	0	240	115	0	0	0	0	102
fen25	352	40	403	162	0	0	110	13	54
fen25	480	150	180	303	0	0	35	205	47
fen25	422	50	251	130	0	0	85	308	50
fen25	495	55	137	120	0	0	351	239	43
fen25	840	100	0	55	0	0	40	350	55
fen25	552	0	305	30	0	0	10	423	40
fen25	590	102	40	387	0	0	45	210	66
fen25	510	120	92	92	0	140	268	185	33
fen25	315	40	235	20	0	0	49	600	71
fen25	594	53	201	24	0	0	75	216	95
fen25	540	80	117	180	0	0	92	153	82
fen25	685	0	30	100	0	0	40	200	68
fen25	630	0	168	110	0	30	30	467	5
fen25	330	90	188	371	0	0	0	277	93
fen25	599	41	335	20	0	0	35	410	0
fen25	480	30	340	35	0	0	170	217	118
fen25	690	35	360	195	0	0	83	32	45
fen25	430	0	70	125	0	0	60	755	0
fen25	375	0	369	120	0	0	125	190	93
fen25	680	0	95	332	0	0	138	120	75
fen25	480	30	198	165	0	0	172	200	15
fen25	510	0	205	278	0	0	30	229	45
fen25	368	0	119	346	0	0	110	417	20
fen25	630	0	205	365	0	0	10	230	0
fen25	745	70	34	286	0	0	5	210	30
fen25	675	5	80	20	0	0	100	319	111
fen25	630	60	73	0	0	0	10	365	94
fen25	510	0	242	8	0	0	123	546	11
fen25	734	56	300	50	0	0	75	225	0
fen25	535	40	80	440	0	0	65	140	40
fen25	760	10	10	0	0	0	130	380	85
fen25	753	9	67	96	0	0	138	285	27
fen25	525	250	210	205	0	0	38	212	0
fen25	750	0	130	150	0	0	135	187	88
fen25	553	65	230	115	0	0	30	347	80
fen25	330	0	205	120	0	0	60	495	50
fen25	150	85	203	45	0	0	65	716	6
fen25	555	0	123	160	0	0	0	315	35
fen25	675	0	99	0	0	0	71	565	30
fen25	705	35	83	62	0	0	85	290	40
fen25	450	3	552	85	0	5	225	120	0
fen25	625	0	358	147	0	0	140	160	10
fen25	750	0	270	0	0	0	240	30	105
fen25	510	20	117	318	0	0	0	280	70
fen25	420	0	114	173	0	0	35	573	55
fen25	840	0	65	206	0	0	0	170	134
fen25	492	0	75	29	0	0	135	231	163
fen25	600	25	235	45	0	0	75	65	25
fen25	645	16	252	267	0	0	65	180	15
fen25	870	0	95	0	0	0	0	165	100
fen25	300	45	225	20	0	0	100	395	50
fen25	525	25	185	85	0	0	20	172	183
fen25	450	0	80	75	0	0	54	246	164
fen25	845	25	80	130	0	0	90	145	125
fen45	198	27	188	80	0	0	129	552	146
fen45	635	25	201	0	0	0	94	100	63
fen45	300	90	275	22	0	0	108	625	20
fen45	600	35	232	0	0	0	0	343	50
fen45	669	80	229	43	0	0	0	319	59
fen45	570	48	265	24	0	0	102	140	0
fen45	700	60	287	0	0	0	115	230	18
fen45	635	105	357	0	0	0	15	150	20
fen45	420	120	199	30	0	0	140	344	29
fen45	299	149	295	0	0	0	188	268	96
fen45	700	68	302	0	0	0	50	97	125
fen45	500	38	202	60	0	0	96	45	95
fen45	690	0	85	0	0	0	122	440	35
fen45	680	176	80	0	0	0	80	342	7
fen45	540	145	208	0	0	0	218	314	15
fen45	695	100	205	0	0	0	70	305	37
fen45	795	20	360	0	0	0	30	180	55
fen45	486	130	15	3	0	0	0	731	18
fen45	590	35	0	6	0	0	150	659	0
fen45	540	148	83	54	0	0	25	277	203
fen45	668	149	95	0	0	0	0	243	25
fen45	510	10	217	0	0	0	166	280	65
fen45	600	53	95	45	0	0	155	347	0
fen45	690	90	195	0	0	0	85	255	45
fen45	540	150	192	0	0	0	5	375	53
fen45	520	45	146	100	0	0	210	358	26
fen45	805	70	210	0	0	0	65	235	40
fen45	882	15	131	3	0	0	164	235	10
fen45	930	0	24	0	0	0	0	305	55
fen45	390	108	23	0	0	0	125	659	18
fen45	470	190	304	105	0	0	92	242	26
fen45	563	37	167	0	0	0	50	371	69
fen45	570	5	193	54	0	0	82	370	68
fen45	590	30	51	2	0	0	0	373	59
fen45	450	65	115	0	0	0	267	386	72
fen45	610	53	122	85	0	0	55	360	85
fen45	270	12	283	5	0	0	115	710	0
fen45	490	80	193	0	0	180	60	190	50
fen45	450	105	67	0	0	0	5	723	40
fen45	725	50	195	0	0	0	100	190	70
fen45	720	65	11	5	0	0	56	260	160
fen45	465	125	217	20	0	0	20	379	49
fen45	327	200	186	20	0	0	137	310	166
fen45	384	171	199	0	0	0	54	630	0
fen45	625	110	255	0	0	0	119	294	19
fen45	750	24	185	10	0	0	60	299	33
fen45	630	40	175	0	0	0	5	580	10
fen45	725	40	103	0	0	0	145	361	6
fen45	580	20	315	137	0	0	51	261	18
fen45	540	117	221	48	0	0	0	359	30
fen45	525	35	90	0	0	0	20	665	53
fen45	479	40	319	0	0	0	50	470	2
fen45	600	32	500	0	0	40	30	238	0
fen45	580	0	154	0	0	0	20	585	0
fen45	770	0	100	0	0	0	60	345	15
fen45	330	24	49	0	0	0	107	728	90
fen45	522	14	336	0	0	0	114	167	95
fen45	732	21	268	20	0	0	177	193	29
fen45	730	90	144	0	0	0	151	162	50
fen45	810	45	166	0	0	0	37	319	63
fen45	690	105	281	0	0	0	4	317	25
fen45	600	0	200	0	0	0	87	525	28
fen45	630	0	210	15	0	0	25	560	0
